batch_num,src_lang,tgt_lang
74,"(get pli lao), nou ti deza rekomande ki servi bann tredinion pou sa bann mo-la sak fwa ki posib: masinn-a-lave dan plas masinnalave; masinn-a-perse dan plas masinnaperse","""(go further), we had already recommended the use of abbreviations for these long words as much as possible: for example, ""washing machine"" could be shortened to ""masinn-a-lave"" and ""pressing machine"" to ""masinn-a-perse"""
75,"Me li pa sistematik, e nou bizin aksepte « deal » ousi ek bann mo ki long","""But it's not systematic, and we must also accept a ""deal"" with the long words."""
75,"Dan mem lozik, kan nou pe standardiz Kreol Morisien lor plan lekritir, ena boukou mo ki pou emerze e ki paret nouvo, mem si lor plan oral nou ti deza pe servi zot","""In the same logic, when we are standardizing Mauritian Creole in writing, there are many new words that will emerge and seem new to us, even though we were already using them in spoken form."""
75,Anou pran ka « toule »,"Let's take the case of ""toule"""
75,"Tousel, li pa paret enn mo an limem","""Tousel, it doesn't seem like a word at all"""
75,Sirtou si nou mazinn bann lexanp kouma toulezour ouswa touletan ki paret kouma enn sel mo,Especially if we replace examples like always or sometimes that seem like a single word
75,"Me kouma nou koumans deklinn li dan tou so dimansion fonksionel: toulegramatin (toule gramatin?), toule sink zour, toule lafin-dimwa (toule lafindimwa ?) , nou oblize reget nou pozision","""But as we begin to decline it in all its functional dimension: all day long (all day long?), all five days, all the end-words (all the end-words?), we have to rethink our position."""
75,Si non nou riske trouv nou avek enn,"Otherwise, we may find ourselves with an"
75,extra long mo kouma toulelafindimwa ouswa touletrwazerdtan,extra long word like all the end-words or all the three-day trek
75,"Donk, dan sa bann ka-la, « toule » pou tret e kouma enn mo an limem","""Therefore, in these cases, ""all"" should be treated as a single word"""
75,"Avek enn degre inpe pli feb, mem prinsip kapav aplik pou « tout »","""With a slightly stronger degree, the same principle can be applied to ""all"""""
76,Par exanp dan: tout lanwit ek tout lazourne,For example in: all night and all day long
76,"Dan tout-long lasemenn ek tout-long lane, par kont, posibilite existe pou met tredinion oubien non: to ena toutlong to lavi pou sa/to ena tout-long to lavi pou sa","""Throughout the week and throughout the year, however, there is a possibility to impose tradition or not: you have all your life for that/you have all your life for that"""
76,Li preferab met li pou bi en separ de morfem ki konpoz mo-la,"It is preferable to put it in order, separate from the morpheme that makes up my"
76,Tretman bann mo ki koum ans par prepozision « an »,"Treatment of words like ""ans"" by the preposition ""an"""
76,Nou pe repran isi detrwa ti reflexion ki finn deza aborde dan introdiksion Diksioner Morisien ( ),Here we are taking back three little reflections that have already been addressed in the introduction of the Mauritian Dictionary ( )
76,"Li tous zis enn par ti problem dekoupaz mo, me li permet konpran pr oblem-la inpe","""It's just a small problem of cutting up words, but it allows to understand the problem a bit"""
76,"An Kreol, kan « an » trouv dan koumansm an enn mo, posibilite souvan existe pou tret li kouma enn prepozisio n ki vinn avan enn nom ( an ba, an fas , an detay , an fler, etc","""In Creole, when ""an"" is found at the beginning of a word, there is often the possibility of treating it as a preposition that comes before a noun (below, in front, in detail, in bloom, etc)."""
76,"Me li egalman posib konsider “an” kouma enn eleman ki fer parti nom- la limem ( anba , anfas , andetay , anfler , etc","""But it is also possible to consider ""an"" as an element that is part of the noun itself (below, in front, in detail, in bloom, etc)."""
76,"), dapre proses is aglitinasion (get explkasion pli lao)","""), according to the process of agglutination (get more explanation)"""
76,"Kan sekans fonik ki vinn apre « an » kouman s par son « a », en n lot problem poze, ki konsern sa fwa-la prononsiasion","""When the phonetic sequences that come after ""an"" sound like ""a"", another problem arises concerning the pronunciation this time"""
77,"Par exanp, ena risk ki pronons anabondans , anakor ek anavans [anab d s], [ana ko:r], [ana v s] parey kouma dan analfabet, analiz ek ana tomik olie pronons zot [ nab d s], [ nako:r], nav s] kouma li bizin ete","""For example, there is a risk that the abundance, the advancements [anabs anabs], [anakor], [anavans] like in illiterate, analysis and atomic instead of pronouncing them as [nabs], [nakor], [navs] as it should be"""
77,"Donk, tantasion existe pou tret zot separe man","""So, temptation exists to treat them separately"""
77,"Me aplikasion-la pa kapav fer dan enn fason sistematik parski dan sert in ka, finn deza ena fizion ant « an » ek mo ki swiv li","""But the application cannot be done in a systematic way because in some cases, there is already a fusion between ""an"" and the following word"""
77,"Anba ek anka, par exanp, fonksionn boukou plis kouma bann adverb ek/ouswa bann prepozision dan Kreol Mori sien plito ki koum a bann group mo ( an ba, an ka)","""Additionally, for example, functions much more as adverbs and/or prepositions in Mauritian Creole rather than as individual words (an ba, an ka)"""
77,Ena enn lot problem,There is another problem
77,"Dan Kreol, en a enn bann mo ki koumans par « an » me kot sekans ki vinn apre li, existe zis dan form kot li presede par « an », me zame tousel (par ex","""In Kreol, there are some words that begin with “an” but where the sequences that follow it occur only in forms where preceding it is “an”, however, never alone (for example"""
77,", an arivan , an atandan , an tet , etc",""", an arriving, an awaiting, an end, etc"""
77,"Si nou ekrir zot dan enn fason separe, problem poze lor klas man deziem item-la dan linva nter bann mo (dan sans ki zot pa existe tousel)","""If we write them separately, pronunciation problem arises on the classification of the second item class in relation to the middle of the words (in a sense they do not exist at all)"""
77,"Dan enn lot kote, si ekrir zo t kouma enn sel mo, problem prononsiasion, ki nou finn site lao, po ze pou bann mo kot sekans ki swiv « an » koumans par vwayel « a »","""In another context, if writing them as single words, pronunciation problem, which we have seen here, arise for words where sequences following “an” begin with the vowel “a”"""
77,"Se pou sa rezon-la ki parfwa li vinn neseser servi tredin ion pou idantifie sertin sa bann mo-la, seki permet anmemtan regle problem prononsiasion ek prezant zot dan enn form kot de mo-la integre ( an-arivan , an-atandan , an-arzan , etc","""For this reason, sometimes it becomes necessary to use a hyphen to identify some of these words, which helps simultaneously solve pronunciation issues and present them in an integrated word form (an-arriving, an-awaiting, an-arrange, etc)"""
78,"Me dan lezot ka, kan li finn pare t kler ki dan fason dimounn servi zot, de mo-la finn","""But in other cases, when he has finished preparing the color that people use in their own way, I have finished"""
78,"deza integre e ki anmemtan , zot pa poz okenn problem prononsiasion, zot bizin trete kouma bann mo antie an zotmem ( anba , anka , anplener , etc","""already integrated and at the same time, they do not pose any pronunciation problems, they should be treated like my aunties (below, also, full, etc"""
78,"Tretman bann mo kot servi adverb negasion « pa » Problem ki poze avek adverb negasion « pa » li inpe parey, si rtou kan li rant dan enn konbinezon ek enn lot item ( pa + oule ; pa + ena; pa + ankor ) e kot toule de debous lor enn form kontrakte","""Treatment where the use of the negative adverb « pa» Problems posed with the negative adverb « pa» it is somewhat similar when it enters into a combination with another item ( pa + want ; pa + have ; pa + yet ) and in both cases a form of contract"""
78,"Si lor plan prononsiasio n, sa form kontrakte la pa soulev gro problem, kestion poze lor ki fason pou ekrir li","""Considering pronunciation, this contracted form does not pose serious problems, the question arises on how to write it"""
78,"Prinsip ki finn retenir pa r AKreol Morisyen dan renion ki finn en a Mardi Desam , se desizion pou rekomann itilizas ion form plin sa bann expres ion-la sak fwa ki ekrir, plito ki zot form kontrakte (ki fer parti liniver oral) pou fer desort ki bann zelev konpran fonksionnman intern bann konstriksion -la avan ki zot ekrir li dan zot form kontrakte","""The principle that has been retained by Mauritian Creole in the meeting held on Tuesday, December, is the decision to recommend the use of the full form of these expressions whenever they are written, rather than their contracted forms (which are part of the spoken universe) to make sure that the students understand the internal functioning of these constructions - before writing them in their contracted forms"""
78,"Me si bizin ekrir ba nn form kontrakte, par exanp kan pe transkrir enn diskour oral, li bon kone ki opsion pou sw azir","""But if you need to write in a contracted form, for example when transcribing an oral speech, it is important to know the options available"""
78,Ena de opsion ki preza nte isi: servi enn apostrof ouswa non,There are two options presented here: using an apostrophe or not
78,"Par exanp, pa + oule kapav, dan so form abreze, vinn pale ouswa pa’le ; pa + ena kapav vinn pena ouswa p’ena ; pa + ankor kapav vinn pankor ouswa p’ankor","""For example, pa + want can, in its abbreviated form, become spoke or pa’le ; pa + have can become not or p’ena ; pa + yet can become yet or p’yet"""
78,"Ki opsion pou swazir dan sakenn sa bann ka-la ? Ena de kriter kot nou pe ba z nou pou determinn nou swa: enn ladan li statistik, lot- la li lozik","""Which option to choose in each of these cases? There are two criteria that we offer to help determine our choice: one is statistical, the other is logical"""
78,"Sak fwa ki, dapre nou analiz, fo rm abreze enn anplwa paret pli frekan ki so version long dan itilizasion kouran ba nn Morisien, nou finn opte pou pa met apostrof (ex","""Every time that, according to our analysis, the abbreviated form appears more frequently than its long version in common usage in Mauritian, we have chosen not to use apostrophes (ex"""
79,: pa + ena = pena ; pa + ankor = pankor ),": In Mauritian Creole, the combination of ""pa"" + ""ena"" is contracted to ""pena"" and the combination of ""pa"" + ""ankor"" is contracted to ""pankor""."
79,"Sak fwa ki enn form long paret pli dominan ki so form abreze, dan itilizasio n bann Morisien , nou finn opte pou met enn apostrof (ex","""Whenever a long form of a word appears more dominant than its abbreviated form in the usage of Mauritians, we have chosen to use an apostrophe (for example"""
79,: pa + finn = pa’nn ; pa + oule = pa’le ),": ""pa"" + ""finn"" = ""pa'nn"" ; ""pa"" + ""oule"" = ""pa'le"" )"
79,"Me kriter lozik, li ena so linportans ousi","""But logically, it also has its importance"""
79,Pena ek pankor pena zot omonim dan Kreol Morisien,"There are no homonyms in Mauritian Creole for ""pena"" and ""pankor"""
